MIE463H1F,LEC 0101,9/4/2014,1,Thu,12,13,BA1180, ,"Fox, Mark",  ,,
MIE463H1F, ,9/4/2014,1,Tue,12,13,BA1180, ,"Fox, Mark",  ,,
MIE463H1F, ,9/4/2014,1,Fri,12,13,SF1101, ,"Fox, Mark",  ,,
MIE463H1F,PRA 0101,9/4/2014,1,Thu,14,15,GB304, , ,  ,,
MIE463H1F,PRA 0102,9/4/2014,1,Thu,16,17,SF2202, , ,  ,,
MIE463H1F,TUT 0101,9/4/2014,1,Tue,14,15,BA1180, , ,  ,,
MIE479H1F,TUT 0101,9/4/2014,1,Thu,9,12,BA1240, ,"Kwon, Roy",  ,,
MIE488H1F,LEC 0101,9/4/2014,1,Mon,18,21,BA1210, ,"Orozco, Joseph",  ,,
MIE488H1F,TUT 0101,9/4/2014,1,Tue,12,14,BA1130, , ,  ,,
MIE490Y1Y,TUT 0101,9/4/2014,1,Wed,19,21,TZ6, ,"Jamieson, Gregory",  ,,
MIE491Y1Y,TUT 0101,9/4/2014,1,Wed,19,21,TZ6, ,"Behdinan, Kamran",  ,,
MIE516H1F,LEC 0101,9/4/2014,1,Tue,10,11,GB244, ,"Thomson, Murray",  ,,
MIE516H1F, ,9/4/2014,1,Wed,10,11,GB244, ,"Thomson, Murray",  ,,
MIE516H1F, ,9/4/2014,1,Fri,10,11,GB244, ,"Thomson, Murray",  ,,
MIE516H1F,TUT 0101,9/4/2014,1,Wed,14,15,BA1230, , ,  ,,
MIE520H1F,LEC 0101,9/4/2014,1,Mon,10,11,GB221, ,"You, Lidan",  ,,
MIE520H1F, ,9/4/2014,1,Tue,11,12,GB221, ,"You, Lidan",  ,,
MIE520H1F, ,9/4/2014,1,Thu,10,11,GB221, ,"You, Lidan",  ,,
MIE520H1F,TUT 0101,9/4/2014,1,Tue,18,19,GB304, , ,  ,,
MIE562H1F,LEC 0101,9/4/2014,1,Mon,11,12,BA1230, ,"Beck, J. Christopher",  ,,
MIE562H1F, ,9/4/2014,1,Wed,11,12,BA1230, ,"Beck, J. Christopher",  ,,
MIE562H1F, ,9/4/2014,1,Thu,11,12,BA1230, ,"Beck, J. Christopher",  ,,
MIE562H1F,TUT 0101,9/4/2014,1,Tue,11,12,RS208, , ,  ,,
MIE562H1F, ,9/4/2014,1,Thu,10,11,RS208, , ,  ,,
MIE562H1F, ,9/4/2014,1,Mon,10,11,RS208, , ,  ,,
MIE566H1F,LEC 0101,9/4/2014,1,Mon,12,15,WB119, ,"Frances, Daniel",  ,,
MIE566H1F,TUT 0101,9/4/2014,1,Wed,12,14,WB342, , ,  ,,
MIN225H1F,LEC 0101,9/4/2014,1,Tue,13,15,GB117, ,"Hadjigeorgiou, Ioannis (John)",  ,,
MIN225H1F, ,9/4/2014,1,Thu,9,10,GB117, ,"Hadjigeorgiou, Ioannis (John)",  ,,
MIN225H1F,PRA 0101,9/4/2014,1,Tue,9,11,MB400, , ,  ,,
MIN225H1F,TUT 0101,9/4/2014,1,Thu,10,11,GB117, ,"Hadjigeorgiou, Ioannis (John)",  ,,
MIN429H1F,LEC 0101,9/4/2014,1,Fri,14,15,MB400, ,"Harrison, John Paul",  ,,
MIN429H1F, ,9/4/2014,1,Wed,12,14,MB400, ,"Harrison, John Paul",  ,,
MIN429H1F,PRA 0101,9/4/2014,1,Mon,12,13,MB400, , ,  ,,
MIN429H1F,TUT 0101,9/4/2014,1,Mon,9,10,MB400, , ,  ,,
MIN450H1F,LEC 0101,9/4/2014,1,Mon,13,15,MB400, ,"Gajaria, Babu",  ,,
MIN450H1F, ,9/4/2014,1,Wed,17,18,MB400, ,"Gajaria, Babu",  ,,
MIN450H1F,TUT 0101,9/4/2014,1,Wed,18,19,MB400, ,"Gajaria, Babu",  ,,
MIN466H1F,LEC 0101,9/4/2014,1,Fri,10,12,MB500, ,"Esmaeili, Kamran",  ,,
MIN466H1F,PRA 0101,9/4/2014,1,Thu,10,12,MB402, ,"Esmaeili, Kamran",  ,,
MIN466H1F,TUT 0101,9/4/2014,1,Thu,12,13,MB402, ,"Esmaeili, Kamran",  ,,
MIN511H1F,LEC 0101,9/4/2014,1,Tue,17,18,MB400, ,"Grabinsky, Murray",  ,,
MIN511H1F, ,9/4/2014,1,Thu,15,17,MB400, ,"Grabinsky, Murray",  ,,
MIN511H1F,TUT 0101,9/4/2014,1,Mon,11,12,MB400, , ,,,
MSE101H1F,LEC 0101,9/4/2014,1,Tue,10,11,BA1190, ,"Ramsay, Scott",  ,,
MSE101H1F, ,9/4/2014,1,Wed,10,11,BA1190, ,"Ramsay, Scott",  ,,
MSE101H1F, ,9/4/2014,1,Fri,10,11,BA1190, ,"Ramsay, Scott",  ,,
MSE101H1F,LEC 0102,9/4/2014,1,Wed,9,10,MC254, ,"Ramsay, Scott",  ,,
MSE101H1F, ,9/4/2014,1,Fri,11,12,MC254, ,"Ramsay, Scott",  ,,
MSE101H1F, ,9/4/2014,1,Mon,9,10,MC254, ,"Ramsay, Scott",  ,,
MSE101H1F,PRA 0101,9/4/2014,1,Thu,14,17,WB47, ,"Grozea, Dan",  ,,
MSE101H1F,PRA 0102,9/4/2014,1,Thu,14,17,WB47, ,"Grozea, Dan",  ,,
MSE101H1F,PRA 0103,9/4/2014,1,Thu,14,17,WB47, ,"Grozea, Dan",  ,,
MSE101H1F,PRA 0104,9/4/2014,1,Thu,14,17,WB47, ,"Grozea, Dan",  ,,
MSE101H1F,PRA 0105,9/4/2014,1,Tue,14,17,WB47, ,"Grozea, Dan",  ,,
MSE101H1F,PRA 0106,9/4/2014,1,Tue,14,17,WB47, ,"Grozea, Dan",  ,,
MSE101H1F,PRA 0107,9/4/2014,1,Tue,14,17,WB47, ,"Grozea, Dan",  ,,
MSE101H1F,PRA 0108,9/4/2014,1,Tue,14,17,WB47, ,"Grozea, Dan",  ,,
MSE101H1F,TUT 0101,9/4/2014,1,Mon,14,15,BA2165, , ,  ,,
MSE101H1F,TUT 0102,9/4/2014,1,Mon,14,15,BA2175, , ,  ,,
MSE101H1F,TUT 0103,9/4/2014,1,Mon,14,15,BA2185, , ,  ,,
MSE101H1F,TUT 0104,9/4/2014,1,Mon,14,15,BA2195, , ,  ,,
MSE101H1F,TUT 0105,9/4/2014,1,Mon,14,15,HA401, , ,  ,,
MSE101H1F,TUT 0106,9/4/2014,1,Mon,14,15,HA410, , ,  ,,
MSE202H1F,LEC 0101,9/4/2014,1,Mon,10,11,BA1210, , ,  ,,
MSE202H1F, ,9/4/2014,1,Tue,11,12,BA1210, , ,  ,,
MSE202H1F, ,9/4/2014,1,Thu,10,11,BA1210, , ,  ,,
MSE202H1F,TUT 0101,9/4/2014,1,Tue,15,17,BA1220, , ,  ,,
MSE219H1F,LEC 0101,9/4/2014,1,Tue,13,14,RS211, ,"Lu, Zheng-Hong",  ,,
MSE219H1F, ,9/4/2014,1,Wed,13,14,RS211, ,"Lu, Zheng-Hong",  ,,
MSE219H1F, ,9/4/2014,1,Fri,13,14,RS211, ,"Lu, Zheng-Hong",  ,,
MSE219H1F,PRA 0101,9/4/2014,1,Fri,9,12,WB47, ,"Grozea, Dan",  ,,
MSE219H1F,PRA 0102,9/4/2014,1,Wed,9,12,WB47, ,"Grozea, Dan",  ,,
MSE219H1F,TUT 0101,9/4/2014,1,Thu,11,12,WB130, , ,  ,,
MSE244H1F,LEC 0101,9/4/2014,1,Mon,13,14,WB130, ,"Lian, Keryn",  ,,
MSE244H1F, ,9/4/2014,1,Tue,14,15,WB130, ,"Lian, Keryn",  ,,
MSE244H1F, ,9/4/2014,1,Thu,13,14,WB130, ,"Lian, Keryn",  ,,
MSE244H1F,PRA 0101,9/4/2014,1,Mon,15,17,LM113, , ,  ,,
MSE244H1F, ,9/4/2014,1,Mon,15,17,LM117, , ,  ,,
MSE244H1F,TUT 0101,9/4/2014,1,Thu,14,15,BA1210, , ,  ,,
MSE318H1F,LEC 0101,9/4/2014,1,Mon,14,15,RS208, ,"Hibbard, Glenn",  ,,
MSE318H1F, ,9/4/2014,1,Thu,14,15,RS208, ,"Hibbard, Glenn",  ,,
MSE318H1F, ,9/4/2014,1,Wed,12,13,WB119, ,"Hibbard, Glenn",  ,,
MSE318H1F,PRA 0101,9/4/2014,1,Mon,9,12,WB51, ,"Grozea, Dan",  ,,
MSE318H1F,TUT 0101,9/4/2014,1,Wed,13,14,WB119, , ,  ,,
MSE332H1F,LEC 0101,9/4/2014,1,Mon,13,14,RS310, ,"Coyle, Thomas",  ,,
MSE332H1F, ,9/4/2014,1,Tue,14,15,RS310, ,"Coyle, Thomas",  ,,
MSE332H1F, ,9/4/2014,1,Thu,13,14,RS310, ,"Coyle, Thomas",  ,,
MSE332H1F,TUT 0101,9/4/2014,1,Fri,13,15,WB219, , ,  ,,
MSE342H1F,LEC 0101,9/4/2014,1,Thu,10,11,GB303, ,"Erb, Uwe",  ,,
MSE342H1F, ,9/4/2014,1,Tue,11,12,GB303, ,"Erb, Uwe",  ,,
MSE342H1F,TUT 0101,9/4/2014,1,Thu,11,12,RS310, , ,  ,,
MSE343H1F,LEC 0101,9/4/2014,1,Wed,10,11,GB303, ,"Sone, Eli",  ,,
MSE343H1F, ,9/4/2014,1,Fri,10,11,GB303, ,"Sone, Eli",  ,,
MSE343H1F,TUT 0101,9/4/2014,1,Wed,9,10,GB412, , ,  ,,
MSE390H1F,LEC 0101,9/4/2014,1,Tue,15,16,WB130, , ,  ,,
MSE390H1F,TUT 0101,9/4/2014,1,Fri,11,12,WB219, ,"Tallman, Kenneth",  ,,
MSE390H1F,TUT 0102,9/4/2014,1,Fri,11,12,BA3012, , ,  ,,
MSE401H1F,LEC 0101,9/4/2014,1,Tue,17,18,WB219, ,"Barati Sedeh, Mansoor",  ,,
MSE401H1F, ,9/4/2014,1,Thu,16,17,WB219, ,"Barati Sedeh, Mansoor",  ,,
MSE401H1F,PRA 0101,9/4/2014,1,Mon,16,18,GB144, ,"Barati Sedeh, Mansoor",  ,,
MSE401H1F,TUT 0101,9/4/2014,1,Thu,17,18,BA1240, ,"Barati Sedeh, Mansoor",  ,,
MSE419H1F,LEC 0101,9/4/2014,1,Thu,15,16,RS310, ,"Wang, Zhirui",  ,,
MSE419H1F, ,9/4/2014,1,Fri,15,16,RS310, ,"Wang, Zhirui",  ,,
MSE419H1F, ,9/4/2014,1,Tue,15,16,RS310, ,"Wang, Zhirui",  ,,
MSE419H1F,TUT 0101,9/4/2014,1,Mon,9,10,BA1240, , ,  ,,
MSE430H1F,LEC 0101,9/4/2014,1,Mon,14,15,BA1220, ,"Ruda, Harry",  ,,
MSE430H1F, ,9/4/2014,1,Thu,14,15,BA1220, ,"Ruda, Harry",  ,,
MSE430H1F,TUT 0101,9/4/2014,1,Tue,9,10,BA1240, , ,  ,,
MSE431H1F,LEC 0101,9/4/2014,1,Fri,9,12,RS310, ,"Perovic, Doug",  ,,
MSE431H1F,TUT 0101,9/4/2014,1,Tue,9,10,RS310, , ,  ,,
MSE440H1F,LEC 0101,9/4/2014,1,Tue,9,11,BA1230, ,"Hatton, Benjamin",  ,,
MSE440H1F, ,9/4/2014,1,Thu,9,10,BA1230, ,"Hatton, Benjamin",  ,,
MSE440H1F,TUT 0101,9/4/2014,1,Mon,11,12,WB219, , ,  ,,
MSE450H1F,LEC 0101,9/4/2014,1,Tue,12,14,RS310, ,"Wheeler, Frank",  ,,
MSE450H1F, ,9/4/2014,1,Tue,12,14,RS310, ,"Young, Jack",  ,,
MSE450H1F,TUT 0101,9/4/2014,1,Wed,9,12,BA2145, , ,  ,,
MSE459H1F,LEC 0101,9/4/2014,1,Tue,14,15,BA1230, ,"Erb, Uwe",  ,,
MSE459H1F, ,9/4/2014,1,Thu,12,14,BA1230, ,"Erb, Uwe",  ,,
MSE459H1F,PRA 0101,9/4/2014,1,Fri,13,15,WB51, ,"Grozea, Dan",  ,,
MSE488H1F,LEC 0101,9/4/2014,1,Mon,18,21,WB119, ,"Paradi, Judy",  ,,
MSE488H1F,TUT 0101,9/4/2014,1,Tue,12,14,BA1130, , ,  ,,
MSE490H1F,LEC 0101,9/4/2014,1,Fri,16,18,BA1230, ,"Baghbanan, Mohammadreza",  ,,
MSE504H1F,LEC 0101,9/4/2014,1,Mon,13,14,WB219, , ,  ,,
MSE504H1F, ,9/4/2014,1,Tue,14,15,WB219, , ,  ,,
MSE504H1F, ,9/4/2014,1,Thu,13,14,WB219, , ,  ,,
MSE504H1F,TUT 0101,9/4/2014,1,Wed,13,15,BA2179, , ,  ,,
MSE561H1F,LEC 0101,9/4/2014,1,Mon,14,15,RS310, ,"Coyle, Thomas",  ,,
MSE561H1F, ,9/4/2014,1,Wed,14,15,RS310, ,"Coyle, Thomas",  ,,
MSE561H1F, ,9/4/2014,1,Thu,14,15,RS310, ,"Coyle, Thomas",  ,,
MSE561H1F,TUT 0101,9/4/2014,1,Mon,12,14,BA3012, , ,  ,,
PHY180H1F,LEC 0101,9/4/2014,1,Mon,15,16,MP102, ,"Thywissen, Joseph",  ,,
PHY180H1F, ,9/4/2014,1,Wed,15,16,MP102, ,"Thywissen, Joseph",  ,,
PHY180H1F, ,9/4/2014,1,Fri,14,15,MP102, ,"Thywissen, Joseph",  ,,
PHY180H1F,LEC 0102,9/4/2014,1,Mon,11,12,MP102, ,"Thywissen, Joseph",  ,,
PHY180H1F, ,9/4/2014,1,Wed,13,14,MP102, ,"Thywissen, Joseph",  ,,
PHY180H1F, ,9/4/2014,1,Fri,11,12,MP102, ,"Thywissen, Joseph",  ,,
PHY180H1F,PRA 0101,9/4/2014,2,Fri,9,12,MP126, , , occurs once every two weeks,,
PHY180H1F,PRA 0102,9/4/2014,2,Tue,9,12,MP126, , , occurs once every two weeks,,
PHY180H1F,PRA 0103,9/4/2014,2,Tue,14,17,MP126, , , occurs once every two weeks,,
PHY180H1F,PRA 0104,9/4/2014,2,Wed,9,12,MP126, , , occurs once every two weeks,,
PHY180H1F,PRA 0105,9/8/2014,2,Fri,9,12,MP126, , , occurs once every two weeks,,
PHY180H1F,PRA 0106,9/8/2014,2,Tue,9,12,MP126, , , occurs once every two weeks,,
PHY180H1F,PRA 0107,9/8/2014,2,Tue,14,17,MP126, , , occurs once every two weeks,,
PHY180H1F,PRA 0108,9/8/2014,2,Wed,9,12,MP126, , , occurs once every two weeks,,
PHY180H1F,TUT 0101,9/4/2014,1,Thu,15,16,WB144, , ,  ,,
PHY180H1F,TUT 0102,9/4/2014,1,Thu,15,16,BA2159, , ,  ,,
PHY180H1F,TUT 0103,9/4/2014,1,Thu,15,16,BA3008, , ,  ,,
PHY180H1F,TUT 0104,9/4/2014,1,Fri,11,12,WB144, , ,  ,,
PHY180H1F,TUT 0105,9/4/2014,1,Fri,11,12,BA2159, , ,  ,,
PHY180H1F,TUT 0106,9/4/2014,1,Fri,11,12,BA2139, , ,  ,,
PHY180H1F,TUT 0107,9/4/2014,1,Fri,14,15,WB144, , ,  ,,
PHY180H1F,TUT 0108,9/4/2014,1,Fri,14,15,BA2159, , ,  ,,
PHY180H1F,TUT 0109,9/4/2014,1,Fri,14,15,BA3008, , ,  ,,
PHY180H1F,TUT 0110,9/4/2014,1,Fri,10,11,BA2139, , ,  ,,
PHY180H1F,TUT 0111,9/4/2014,1,Fri,10,11,BA2135, , ,  ,,
PHY180H1F,TUT 0112,9/4/2014,1,Fri,10,11,WB144, , ,  ,,
PHY293H1F,LEC 0101,9/4/2014,1,Mon,16,17,MP203, ,"Lo , Hoi-Kwong",  ,,
PHY293H1F, ,9/4/2014,1,Mon,16,17,MP203, ,"Burch, Kenneth",  ,,
PHY293H1F, ,9/4/2014,1,Tue,16,17,MP203, ,"Lo , Hoi-Kwong",  ,,
PHY293H1F, ,9/4/2014,1,Tue,16,17,MP203, ,"Burch, Kenneth",  ,,
PHY293H1F, ,9/4/2014,1,Fri,16,17,MP203, ,"Lo , Hoi-Kwong",  ,,
PHY293H1F, ,9/4/2014,1,Fri,16,17,MP203, ,"Burch, Kenneth",  ,,
PHY293H1F,LEC 0102,9/4/2014,1,Mon,15,16,MP203, ,"Lo , Hoi-Kwong",  ,,
PHY293H1F, ,9/4/2014,1,Mon,15,16,MP203, ,"Burch, Kenneth",  ,,
PHY293H1F, ,9/4/2014,1,Tue,15,16,MP203, ,"Lo , Hoi-Kwong",  ,,
PHY293H1F, ,9/4/2014,1,Tue,15,16,MP203, ,"Burch, Kenneth",  ,,
PHY293H1F, ,9/4/2014,1,Fri,15,16,MP203, ,"Lo , Hoi-Kwong",  ,,
PHY293H1F, ,9/4/2014,1,Fri,15,16,MP203, ,"Burch, Kenneth",  ,,
PHY293H1F,PRA 0101,9/15/2014,3,Wed,9,12,MP222, , , occurs once every three weeks,,
PHY293H1F,PRA 0102,9/8/2014,3,Wed,9,12,MP222, , , occurs once every three weeks,,
PHY293H1F,PRA 0103,9/15/2014,3,Wed,14,17,MP222, , , occurs once every three weeks,,
PHY293H1F,PRA 0104,9/8/2014,3,Wed,14,17,MP222, , , occurs once every three weeks,,
PHY293H1F,TUT 0101,9/4/2014,1,Fri,13,14,WB144, , ,  ,,
PHY293H1F,TUT 0102,9/4/2014,1,Fri,13,14,BA2159, , ,  ,,
PHY293H1F,TUT 0103,9/4/2014,1,Wed,16,17,WB144, , ,  ,,
PHY293H1F,TUT 0104,9/4/2014,1,Wed,16,17,BA2159, , ,  ,,
PHY293H1F,TUT 0105,9/4/2014,1,Thu,11,12,WB144, , ,  ,,
PHY293H1F,TUT 0106,9/4/2014,1,Thu,11,12,BA2159, , ,  ,,
PHY293H1F,TUT 0107,9/4/2014,1,Thu,14,15,WB144, , ,  ,,
PHY293H1F,TUT 0108,9/4/2014,1,Thu,14,15,BA2159, , ,  ,,
PHY327H1F,PRA 0101,9/4/2014,1,Tue,9,12,MP251, , ,  ,,
PHY327H1F, ,9/4/2014,1,Fri,10,13,MP251, , ,  ,,
PHY356H1F,LEC 0101,9/4/2014,1,Tue,14,15,MP102, , ,  ,,
PHY356H1F, ,9/4/2014,1,Wed,14,15,MP102, , ,  ,,
PHY356H1F,TUT 0101,9/4/2014,1,Tue,11,12,SS1069, , ,  ,,
PHY356H1F,TUT 0201,9/4/2014,1,Tue,15,16,SS1069, , ,  ,,
PHY407H1F,LEC 0101,9/4/2014,1,Wed,14,15, , , ,  ,,
PHY407H1F,PRA 0101,9/4/2014,1,Wed,15,18, , , ,  ,,
PHY427H1F,PRA 0101,9/4/2014,1,Tue,9,12,MP251, , ,  ,,
PHY427H1F, ,9/4/2014,1,Fri,10,13,MP251, , ,  ,,
PHY429H1F,LEC 0101,9/4/2014,1,Wed,9,12,MP251, , ,  ,,
PHY429H1F, ,9/4/2014,1,Fri,10,13,MP251, , ,  ,,
PHY456H1F,LEC 0101,9/4/2014,1,Mon,11,12,MP134, , ,  ,,
PHY456H1F, ,9/4/2014,1,Wed,11,12,MP134, , ,  ,,
PHY456H1F, ,9/4/2014,1,Thu,11,12,MP134, , ,  ,,
PHY483H1F,LEC 0101,9/4/2014,1,Fri,13,14,MP118, , ,  ,,
PHY483H1F, ,9/4/2014,1,Wed,13,15,MP118, , ,  ,,
PHY485H1F,LEC 0101,9/4/2014,1,Tue,12,13,MP134, , ,  ,,
PHY485H1F, ,9/4/2014,1,Thu,12,13,MP134, , ,  ,,
PHY487H1F,LEC 0101,9/4/2014,1,Mon,14,15,MP134, , ,  ,,
PHY487H1F, ,9/4/2014,1,Thu,14,15,MP134, , ,  ,,
PHY489H1F,LEC 0101,9/4/2014,1,Mon,12,13,MP134, , ,  ,,
PHY489H1F, ,9/4/2014,1,Wed,12,13,MP134, , ,  ,,
PHY492H1F,LEC 0101,9/4/2014,1,Thu,9,11,MP134, , ,  ,,
PHY495H1F,LEC 0101,9/4/2014,1,Wed,14,16, , , ,  ,,
PSL300H1F,LEC 0101,9/4/2014,1,Mon,14,15,CH---, , ,  ,,
PSL300H1F, ,9/4/2014,1,Wed,14,15,CH---, , ,  ,,
PSL300H1F, ,9/4/2014,1,Fri,14,15,CH---, , ,  ,,
RSM430H1F,LEC 2001,9/4/2014,1,Mon,16,18,WO30, , ,  ,,
STA302H1F,LEC 2001,9/4/2014,1,Tue,10,12,BA2195, , ,  ,,
STA302H1F, ,9/4/2014,1,Thu,10,12,BA2195, , ,  ,,
STA347H1F,LEC 2001,9/4/2014,1,Thu,18,21,ES1050, , ,  ,,
STA410H1F,LEC 2001,9/4/2014,1,Wed,11,12,SS1085, , ,  ,,
STA410H1F, ,9/4/2014,1,Thu,13,15,SS1085, , ,  ,,
